id,preis,endreinigung,typ,stadt,stadtteil,lat,lon,bewertungen,bewertung,gaeste,baeder,schlafzimmer,betten,internet,wlan,kueche,heizung,klimaanlage,haartrockner,familienfreundlich,buegeleisen,waschmaschine,trockner,rauchmelder,kohlenmonoxidmelder,feuerloescher,erstehilfekoffer,fernsehen,kabelfernsehen,fruehstueck,kamin,fahrstuhl,pool,fitnessstudio,whirlpool,rollstuhlgeeignet,bettwaesche,mikrowelle,geschirr,ofen,herd,badewanne,kaffeemaschine,geschirrspueler,ebenerdig,kuehlschrank,rauchen,haustiere,hochstuhl,kinderkrippe,spielekonsole
31753,,1,Apartment,DC,Capitol Hill,38.89573480596939,-76.98884734411742,9,98,6,1,2,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31754,,1,Apartment,LA,Venice,33.996016529538785,-118.4777332402289,41,96,4,1,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31755,,0,Apartment,NYC,Sunnyside,40.73810781560619,-73.92098919517615,0,0,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31756,,1,Apartment,LA,Los Feliz,34.113148331638634,-118.28364439769476,1,100,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31757,,1,Apartment,Chicago,Pilsen,41.845035805230964,-87.68204029634371,1,100,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31758,,1,Apartment,NYC,Williamsburg,40.71785873970989,-73.96032433373283,74,91,6,2,3,3,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31759,,0,Apartment,LA,South Robertson,34.03086197187666,-118.39364388171732,0,0,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31760,,1,Apartment,NYC,Crown Heights,40.6783721794061,-73.95516833960144,108,94,6,1,2,3,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31761,,1,Apartment,LA,Mid-Wilshire,34.06695709143243,-118.34443756012924,1,60,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31762,,1,Apartment,NYC,East Village,40.72837178974455,-73.98848792820432,1,100,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31763,,1,Apartment,LA,Westside,34.05605060244055,-118.4215214302509,18,100,4,1,1,3,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31764,,0,Apartment,Boston,South End,42.342585901583185,-71.07969075832185,4,84,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31765,,1,House,LA,Studio City,34.134101973363244,-118.37807805103216,42,96,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31766,,1,House,LA,Los Feliz,34.103732953343346,-118.28823695218469,41,94,5,1.5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31767,,1,House,LA,Monterey Park,34.04668780475227,-118.11283875554592,0,0,8,3.5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31768,,1,House,LA,,34.16931189304816,-118.44119938129141,9,98,8,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31769,,1,House,LA,,34.082829193549976,-118.36261867558576,13,100,16,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31770,,1,House,DC,Takoma,38.971519809471495,-77.0109846035962,5,90,6,3.5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31771,,1,Apartment,LA,,34.067204593284764,-118.35438504580002,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31772,,1,House,LA,Del Rey,33.989531601940804,-118.43231244618157,1,80,5,1,2,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31773,,1,Apartment,LA,,33.994332877090145,-118.47885615281858,24,94,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31774,,1,House,LA,Lincoln Heights,34.081895525013486,-118.20253241090464,18,93,6,2,3,3,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31775,,0,Apartment,SF,Potrero Hill,37.76274914434683,-122.40374953160843,6,93,3,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31776,,1,Apartment,NYC,Lower East Side,40.716174828117055,-73.99162044402428,5,90,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31777,,0,Apartment,NYC,Kensington,40.641084335092266,-73.97208457790947,3,100,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31778,,1,House,SF,Richmond District,37.777944110012434,-122.47992527229822,113,92,8,1,3,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
31779,,1,Apartment,LA,,33.984194600742114,-118.43737250448156,0,0,4,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31780,,0,Apartment,Boston,Back Bay,42.35117265279785,-71.08097717043783,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,,1,Apartment,NYC,Williamsburg,40.71700266872043,-73.96182908556645,20,100,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31782,,0,Apartment,SF,Duboce Triangle,37.7641241982312,-122.4337538232442,195,97,6,1,2,2,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31783,,1,Apartment,NYC,Greenpoint,40.72322891682309,-73.94877047118558,0,0,2,1,2,2,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31784,,1,Apartment,SF,The Castro,37.75713150457868,-122.4319889411561,30,91,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31785,,0,Apartment,NYC,Harlem,40.80606953323309,-73.94805080810588,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31786,,0,Apartment,NYC,East Harlem,40.78936275781453,-73.94426373872123,0,0,3,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31787,,1,House,LA,Malibu,34.040182256962446,-118.61811843537977,19,99,4,2,2,2,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31788,,1,Apartment,NYC,Fort Greene,40.68813964522943,-73.97249423615962,140,98,5,1,2,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31789,,1,Apartment,Boston,Back Bay,42.346686549726975,-71.07918967241032,4,95,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31790,,1,Apartment,NYC,Williamsburg,40.7153486970498,-73.95702510808417,48,97,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31791,,1,Apartment,Chicago,River North,41.902378390493546,-87.63412642904068,21,86,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31792,,1,Apartment,NYC,Financial District,40.70928783841093,-74.01093921071373,4,100,2,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31793,,1,Apartment,NYC,East Harlem,40.79878425160672,-73.94495345143062,15,89,3,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31794,,1,House,LA,Venice,33.986071873752714,-118.45608131276865,1,80,6,2.5,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31795,,1,Apartment,DC,Near Northeast/H Street Corridor,38.898467891304826,-76.99301918887991,41,85,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
31796,,1,Apartment,NYC,Upper West Side,40.778590661935795,-73.9816012915462,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31797,,1,Apartment,DC,Columbia Heights,38.93195984621568,-77.03035795818963,0,0,3,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,,0,Apartment,NYC,Williamsburg,40.714966071674226,-73.939049983114,0,0,2,1,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31799,,1,House,LA,South LA,33.99848203233873,-118.3372065222043,4,90,6,2,3,4,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31800,,1,Apartment,LA,Marina Del Rey,33.983552616608016,-118.45908441553335,17,84,9,2,2,3,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31801,,1,Apartment,NYC,Alphabet City,40.7224485173584,-73.98335506642701,0,0,8,2,2,4,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31802,,1,House,LA,Arcadia,34.1264173494123,-118.04351872997437,6,83,4,1,2,3,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31803,,1,Apartment,NYC,Sunset Park,40.643467871463535,-73.99267246012451,0,0,6,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31804,,1,Apartment,NYC,Upper East Side,40.776866215039185,-73.94897295414704,44,94,4,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
31805,,1,House,LA,Malibu,34.027058150296966,-118.79160082758459,1,100,8,5.5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31806,,0,House,NYC,Corona,40.75478850996378,-73.8577615046713,66,99,6,1,2,3,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31807,,1,Apartment,NYC,Gramercy Park,40.73353921467545,-73.9859286881647,117,83,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31808,,1,Apartment,Boston,Charlestown,42.376634352984695,-71.05237883372453,15,99,3,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31809,,1,House,LA,Malibu,34.037999444740855,-118.6230678289318,31,99,6,2,3,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31810,,1,House,LA,,34.179043369258984,-118.13528555439396,1,100,4,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31811,,1,Apartment,LA,Westwood,34.05738647271574,-118.43870823709308,0,0,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31812,,0,Apartment,DC,,38.93469420294484,-77.07307227760178,0,0,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31813,,1,House,LA,Los Feliz,34.097869679980136,-118.27757314334444,6,100,4,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31814,,1,Apartment,NYC,Crown Heights,40.673870770166815,-73.94665273785891,1,100,4,1,2,2,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31815,,1,House,SF,Western Addition/NOPA,37.777146778056604,-122.44181766841015,24,90,5,2,2,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31816,,1,Apartment,NYC,Greenwich Village,40.729374453568674,-73.999672204599,101,93,3,1,1,2,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31817,,0,Apartment,LA,Downtown,34.04419947140689,-118.26326802369205,0,0,4,1.5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31818,,1,Apartment,NYC,Soho,40.72477959694937,-74.00070210768732,136,97,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31819,,0,Apartment,DC,Palisades,38.90865111069138,-77.08813460322888,32,98,4,1,1,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31820,,1,House,Chicago,,41.99324379629249,-87.75699453676344,6,97,7,1.5,3,2,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31821,,1,Apartment,NYC,Bushwick,40.69475244141072,-73.93034986366109,24,98,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31822,,1,Apartment,LA,West Hollywood,34.094088004775145,-118.37410424183795,79,97,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31823,,0,Apartment,Chicago,Rogers Park,41.99824799695333,-87.65960662805645,0,0,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31824,,0,Apartment,Chicago,Loop,41.88352173094327,-87.62635507802744,0,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31825,,0,Apartment,NYC,Hell's Kitchen,40.765557351959096,-73.99096083452949,0,0,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31826,,1,Apartment,LA,,34.06764066117365,-118.38511834698124,9,87,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31827,,0,Apartment,NYC,Bedford-Stuyvesant,40.68238109861539,-73.93795124348362,142,91,4,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31828,,1,Apartment,NYC,Prospect Heights,40.677583120699744,-73.96452160875727,1,100,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31829,,0,Apartment,NYC,Crown Heights,40.66719698676254,-73.96163704931173,3,100,2,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31830,,0,Apartment,DC,Brentwood,38.92071745003511,-76.98740931359292,1,100,2,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31831,,1,Apartment,NYC,Downtown Brooklyn,40.69404419541513,-73.98016662476144,0,0,3,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31832,,1,Apartment,NYC,Park Slope,40.6604297284193,-73.98608579294411,2,100,5,1,2,4,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31833,,1,House,LA,West Hills,34.20428431865592,-118.62451926147624,39,99,3,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31834,,0,Apartment,Boston,Downtown Crossing,42.35408934551989,-71.06138973949287,2,100,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31835,,1,House,LA,Santa Monica,34.01340911335078,-118.45959607131373,74,99,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31836,,1,Apartment,LA,San Gabriel,34.08159291929237,-118.09442520287287,1,100,5,1,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31837,,1,Apartment,NYC,Flatbush,40.63511557081088,-73.95815399930395,13,97,4,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31838,,0,Apartment,DC,Capitol Hill,38.89426709927761,-77.00269426545529,18,100,4,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31839,,1,Apartment,NYC,Flushing,40.76601975889962,-73.81895696080956,1,100,5,1,1,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
31840,,1,House,SF,Potrero Hill,37.760319439451436,-122.3944442399918,15,100,8,1,3,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31841,,1,Apartment,SF,Alamo Square,37.774386621730685,-122.43754861622456,60,99,6,2,3,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
31842,,1,Apartment,Chicago,,41.904631897225904,-87.63159097294378,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31843,,1,Apartment,NYC,Washington Heights,40.850425631671094,-73.93599614952791,0,0,2,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31844,,0,Apartment,LA,Hollywood,34.09247981687894,-118.32004452414176,8,90,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31845,,1,Apartment,NYC,Alphabet City,40.72621717510514,-73.97878664870169,4,100,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31846,,1,Apartment,SF,Downtown,37.78816246999257,-122.41641014779665,5,88,2,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31847,,1,Apartment,LA,Beverly Hills,34.06662180393075,-118.3910517106136,23,92,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31848,,0,Apartment,DC,Forest Hills,38.95026160175961,-77.06526370509496,11,91,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31849,,1,Apartment,NYC,Upper West Side,40.77890274401271,-73.98527340341138,2,100,4,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31850,,0,House,Boston,South Boston,42.32977750170926,-71.0532077572564,0,0,6,1.5,2,3,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31851,,1,Apartment,Chicago,Streeterville,41.893832230922655,-87.62134042646616,22,98,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31852,,1,Apartment,DC,West End,38.90579586675679,-77.05241272146239,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31853,,1,Apartment,NYC,Gramercy Park,40.735715186514135,-73.98734759639777,78,86,4,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31854,,1,Apartment,Chicago,Wicker Park,41.90956641190128,-87.6784754347787,9,93,5,1,2,2,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31855,,1,Apartment,Boston,Back Bay,42.35003260584836,-71.0673624772573,12,98,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31856,,1,Apartment,LA,,33.765992584418676,-118.1954828225012,69,89,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31857,,1,Apartment,NYC,Greenwich Village,40.730202570592375,-74.00165241415834,80,97,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31858,,1,Apartment,SF,Cole Valley,37.76645577084764,-122.45175280566332,1,100,4,2,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
31859,,1,House,LA,,34.111679587537076,-118.27314550368507,3,93,2,1,0,2,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31860,,1,House,LA,Hawthorne,33.92716993520108,-118.36379087073969,23,79,7,1,3,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31861,,1,House,LA,West Hollywood,34.08489791224293,-118.3581741461012,31,92,8,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
